time,tvlusd,tvleth,category
2019-08-22,392476796,2091982.2823943289,lending
2019-08-21,409894287,2081526.9500304693,lending
2019-08-20,419271112,2063748.336286671,lending
2019-08-19,402786593,2061343.8741044013,lending
2019-08-18,384673774,2065806.2080446805,lending
2019-08-17,376704805,2028238.8682496096,lending
2019-08-16,379198730,2008680.6335416883,lending
2019-08-15,363104059,1942979.7677654112,lending
2019-08-14,398815089,1909668.114345911,lending
2019-08-13,398343524,1886810.9321712768,lending
2019-08-12,407546188,1877746.9037965355,lending
2019-08-11,389745131,1886928.7388041636,lending
2019-08-10,391944944,1861352.2534074183,lending
2019-08-09,409314945,1845506.7631543353,lending
2019-08-08,418579610,1849503.4022622837,lending
2019-08-07,415079933,1835337.5176865936,lending
2019-08-06,435856023,1869102.547279043,lending
2019-08-05,418621494,1878827.2249899015,lending
2019-08-04,417127433,1876332.297242589,lending
2019-08-03,408138979,1873400.2524557055,lending
2019-08-02,406816245,1866215.1704206613,lending
2019-08-01,409920159,1874777.7681225704,lending
2019-07-31,394539175,1875275.3220210087,lending
2019-07-30,395081149,1871624.1839973473,lending
2019-07-29,393565741,1863297.7038159266,lending
2019-07-28,385598021,1859020.4464371805,lending
2019-07-27,406991282,1852402.1755951026,lending
2019-07-26,401934919,1830304.7313296907,lending
2019-07-25,398811095,1838432.190107408,lending
2019-07-24,390351639,1838419.6251118542,lending
2019-07-23,407177686,1873114.7575673934,lending
2019-07-22,434846051,1929733.0744652522,lending
2019-07-21,438761621,1916408.0410569997,lending
2019-07-20,423663638,1913653.0014905822,lending
2019-07-19,432736723,1916290.5101408204,lending
2019-07-18,403631100,1908872.546701348,lending
2019-07-17,367623317,1850980.9022707816,lending
2019-07-16,410836627,1799468.385090447,lending
2019-07-15,401282610,1773311.281983296,lending
2019-07-14,469390644,1743650.2377414564,lending
2019-07-13,479290906,1744906.4584243484,lending
2019-07-12,469223162,1745816.7280574471,lending
2019-07-11,499555969,1731323.1059818394,lending
2019-07-10,532120717,1728169.6502224673,lending
2019-07-09,540537826,1727785.9229662777,lending
2019-07-08,528889526,1730093.313706248,lending
2019-07-07,499275362,1731730.990947244,lending
2019-07-06,498211691,1734901.5948741161,lending
2019-07-05,488857189,1724181.5292914335,lending
2019-07-04,518707095,1717175.141523488,lending
2019-07-03,496036774,1700619.7682391661,lending
2019-07-02,498504286,1691909.740700516,lending
2019-07-01,487158737,1679162.8877705776,lending
2019-06-30,533002495,1672951.96170747,lending
2019-06-29,521920298,1677930.5513583026,lending
2019-06-28,498814961,1690668.929636659,lending
2019-06-27,561558366,1683227.5223307954,lending
2019-06-26,544311928,1722996.8282105662,lending
2019-06-25,544309740,1749910.7538980872,lending
2019-06-24,540588445,1753051.350650193,lending
2019-06-23,549479041,1771198.9201560132,lending
2019-06-22,525270694,1775402.8729804636,lending
2019-06-21,483336388,1779458.0222369486,lending
2019-06-20,479529764,1786024.6713099184,lending
2019-06-19,472856613,1786791.9173216447,lending
2019-06-18,489187689,1789667.406892515,lending
2019-06-17,480865937,1793673.5312768104,lending
2019-06-16,480167239,1790065.7582761706,lending
2019-06-15,471731078,1791814.7833023132,lending
2019-06-14,456502113,1792101.8843481333,lending
2019-06-13,471381052,1796901.0482979454,lending
2019-06-12,440755033,1800469.9060457516,lending
2019-06-11,444371237,1799073.8340080972,lending
2019-06-10,416196070,1797434.9816454328,lending
2019-06-09,437206432,1794182.6657912016,lending
2019-06-08,447018634,1792951.3637092893,lending
2019-06-07,445244153,1790070.1684557553,lending
2019-06-06,440498733,1789699.4799496203,lending
2019-06-05,431680494,1789571.735345328,lending
2019-06-04,444623255,1775793.8134036264,lending
2019-06-03,476524968,1771270.7430398099,lending
2019-06-02,467735091,1768174.0861149966,lending
2019-06-01,473735672,1769453.075860008,lending
2019-05-31,448544655,1760379.3367346937,lending
2019-05-30,475156496,1764872.0276343643,lending
2019-05-29,478929431,1766159.3502231073,lending
2019-05-28,496137952,1827665.0408900022,lending
2019-05-27,498257702,1867672.621635805,lending
2019-05-26,469316444,1872845.8597709404,lending
2019-05-25,468355845,1878532.989732071,lending
2019-05-24,459358937,1873787.220069345,lending
2019-05-23,457234442,1875756.6540859863,lending
2019-05-22,479591500,1886298.9183874142,lending
2019-05-21,480341299,1906116.2658730159,lending
2019-05-20,503517249,1933258.7790362835,lending
2019-05-19,453262417,1938924.656713864,lending
2019-05-18,471066524,1933294.443076418,lending
2019-05-17,511345713,1933546.521213038,lending
2019-05-16,523406197,2114687.0712294453,lending
2019-05-15,465327706,2146444.513123299,lending
2019-05-14,421516972,2156538.2789317505,lending
2019-05-13,408193346,2170086.9005847955,lending
2019-05-12,412867261,2155177.016234275,lending
2019-05-11,375870119,2171655.413681534,lending
2019-05-10,373640912,2179680.9707152024,lending
2019-05-09,377855766,2194921.672959628,lending
2019-05-08,374677729,2197136.7442678707,lending
2019-05-07,384304561,2202192.201019999,lending
2019-05-06,365029679,2222538.2306380905,lending
2019-05-05,368465450,2221277.1280443696,lending
2019-05-04,377298200,2223324.690630525,lending
2019-05-03,365666793,2236357.366521925,lending
2019-05-02,363463047,2244291.7381908,lending
2019-05-01,371661071,2248267.3220010884,lending
2019-04-30,352867536,2255609.40935822,lending
2019-04-29,359181360,2257014.9553851956,lending
2019-04-28,361782334,2261705.0137534384,lending
2019-04-27,361107877,2282314.985463279,lending
2019-04-26,353625381,2293587.8907770137,lending
2019-04-25,380907028,2299052.559150169,lending
2019-04-24,391103602,2298176.0606416734,lending
2019-04-23,394990871,2304497.497082847,lending
2019-04-22,391326292,2297864.310041104,lending
2019-04-21,399766016,2298034.1227868474,lending
2019-04-20,407167847,2338298.0933785103,lending
2019-04-19,408274848,2338343.9175257734,lending
2019-04-18,394323679,2360936.8877978683,lending
2019-04-17,392257709,2350255.8957459554,lending
2019-04-16,377324707,2353865.920149719,lending
2019-04-15,400015117,2371443.66255632,lending
2019-04-14,389636076,2368176.4784537773,lending
2019-04-13,391274953,2377703.89523578,lending
2019-04-12,392046502,2372588.368433793,lending
2019-04-11,423005442,2384607.035345848,lending
2019-04-10,415694608,2357882.0646625073,lending
2019-04-09,428614887,2367253.324864686,lending
2019-04-08,416503320,2372292.0772341513,lending
2019-04-07,391111338,2352124.9579023332,lending
2019-04-06,391300681,2351707.9211491076,lending
2019-04-05,369543498,2337847.143670526,lending
2019-04-04,376209458,2334095.160689912,lending
2019-04-03,386852707,2345556.945370763,lending
2019-04-02,332778240,2345986.8875572793,lending
2019-04-01,334095897,2346179.051966292,lending
2019-03-31,336161228,2346020.154930561,lending
2019-03-30,337248866,2335356.7342981785,lending
2019-03-29,324716762,2346388.91538406,lending
2019-03-28,328636639,2343554.439135706,lending
2019-03-27,315082463,2346283.885620672,lending
2019-03-26,314032680,2344227.232009555,lending
2019-03-25,318750356,2340139.167462007,lending
2019-03-24,322867465,2344035.61057064,lending
2019-03-23,319848132,2338754.986838257,lending
2019-03-22,319901383,2358980.775754,lending
2019-03-21,332585385,2371882.648694908,lending
2019-03-20,330819033,2372142.786462068,lending
2019-03-19,329006539,2375498.476534296,lending
2019-03-18,331545128,2372585.716330327,lending
2019-03-17,330688976,2334055.448898927,lending
2019-03-16,322346800,2342125.9899731167,lending
2019-03-15,310232580,2334506.5843931073,lending
2019-03-14,310159539,2333254.637779282,lending
2019-03-13,313222313,2331043.484408722,lending
2019-03-12,311617988,2333517.9571663924,lending
2019-03-11,316345847,2319931.4095042534,lending
2019-03-10,319516539,2311317.5564236105,lending
2019-03-09,311800583,2319599.6354709123,lending
2019-03-08,319187133,2318831.3330911733,lending
2019-03-07,321056788,2318266.936240884,lending
2019-03-06,317676958,2303175.219314145,lending
2019-03-05,291493959,2305575.8838883173,lending
2019-03-04,299681837,2283986.258669309,lending
2019-03-03,305608525,2283898.9985800763,lending
2019-03-02,310015460,2277014.0286448766,lending
2019-03-01,307606013,2256996.206618241,lending
2019-02-28,306697072,2256120.876857437,lending
2019-02-27,309022925,2253667.7727537923,lending
2019-02-26,312236988,2245986.102719033,lending
2019-02-25,298083625,2234174.9737670515,lending
2019-02-24,356368827,2234567.5131677957,lending
2019-02-23,331703472,2225600.322061192,lending
2019-02-22,323954442,2213408.3219458866,lending
2019-02-21,330472963,2214520.9609327884,lending
2019-02-20,320312321,2218229.369806094,lending
2019-02-19,324471306,2214367.747218999,lending
2019-02-18,297939677,2218794.1391123026,lending
2019-02-17,273866279,2221858.50235275,lending
2019-02-16,271168228,2222326.077692182,lending
2019-02-15,268324865,2220313.3223003726,lending
2019-02-14,271868479,2222782.1028534053,lending
2019-02-13,271579924,2214628.7531599123,lending
2019-02-12,266971703,2210762.694600861,lending
2019-02-11,279746734,2227637.6333811115,lending
2019-02-10,266612762,2231816.1895195046,lending
2019-02-09,264218886,2211221.7424052223,lending
2019-02-08,232778225,2231814.2377756475,lending
2019-02-07,233026462,2229918.2966507175,lending
2019-02-06,236793733,2214474.263536893,lending
2019-02-05,236335366,2210807.91393826,lending
2019-02-04,236474393,2205712.088424587,lending
2019-02-03,244283845,2200755.3603603602,lending
2019-02-02,233135026,2178221.302438569,lending
2019-02-01,232808379,2178018.3272523154,lending
2019-01-31,236307153,2167160.2439471753,lending
2019-01-30,226184958,2159283.6085918853,lending
2019-01-29,227436700,2138366.867243325,lending
2019-01-28,239721380,2135222.0539770196,lending
2019-01-27,248115813,2132861.7983323303,lending
2019-01-26,247222042,2132695.3243616284,lending
2019-01-25,251262020,2134766.5250637215,lending
2019-01-24,247388726,2104182.410478864,lending
2019-01-23,250102642,2099585.6447280054,lending
2019-01-22,247073471,2116804.926319397,lending
2019-01-21,250663529,2116911.8233257327,lending
2019-01-20,258341536,2069215.3464156988,lending
2019-01-19,248477224,2060854.4745790826,lending
2019-01-18,254166964,2054372.4862592954,lending
2019-01-17,252495165,2050805.4337231966,lending
2019-01-16,243635888,2009865.4347467416,lending
2019-01-15,260134793,2005046.9631570831,lending
2019-01-14,228165443,1957493.5054907342,lending
2019-01-13,245551260,1951452.4358261146,lending
2019-01-12,247183706,1943879.411764706,lending
2019-01-11,248862113,1944843.0212566426,lending
2019-01-10,293159018,1939267.1694119205,lending
2019-01-09,291808817,1931229.7617471875,lending
2019-01-08,294039375,1933324.8405549347,lending
2019-01-07,307612677,1939428.0121051634,lending
2019-01-06,303694825,1943895.6986494274,lending
2019-01-05,306745668,1965814.3296590617,lending
2019-01-04,295174600,1975204.7644539617,lending
2019-01-03,309589706,1977324.5577058184,lending
2019-01-02,280972290,1969523.9730828544,lending
2019-01-01,262919614,1969582.8451569406,lending
2018-12-31,278492959,1970515.5239510366,lending
2018-12-30,270653458,1971256.067006555,lending
2018-12-29,271866866,1945658.5271595223,lending
2018-12-28,226535812,1940848.286497601,lending
2018-12-27,257091872,1938706.52288666,lending
2018-12-26,251196348,1917675.7615085118,lending
2018-12-25,268989375,1909486.5833747427,lending
2018-12-24,248853816,1891561.3864396473,lending
2018-12-23,220592729,1863743.9084150048,lending
2018-12-22,198466937,1813477.1290204679,lending
2018-12-21,207374337,1781107.4207678433,lending
2018-12-20,177853531,1767400.6856802148,lending
2018-12-19,178287293,1740406.999219055,lending
2018-12-18,165155217,1730461.2007544006,lending
2018-12-17,147908509,1732152.5822695866,lending
2018-12-16,145741787,1729462.287884182,lending
2018-12-15,144840165,1726342.8486293205,lending
2018-12-14,149338897,1728659.5323532815,lending
2018-12-13,157224861,1736907.434821034,lending
2018-12-12,151946931,1725689.1652470187,lending
2018-12-11,155103505,1710071.7199558984,lending
2018-12-10,161677176,1712319.1696674433,lending
2018-12-09,155032160,1695452.3184601925,lending
2018-12-08,156926613,1676387.2770003206,lending
2018-12-07,142841666,1579582.7269711378,lending
2018-12-06,164415671,1618742.4534803585,lending
2018-12-05,177437065,1615708.1132762702,lending
2018-12-04,173681706,1604746.4289014137,lending
2018-12-03,186065704,1604429.6283521599,lending
2018-12-02,189095685,1595744.17721519,lending
2018-12-01,179555165,1590813.9009479934,lending
2018-11-30,186700946,1589214.725910793,lending
2018-11-29,193602935,1575544.7184244792,lending
2018-11-28,172777229,1567709.1824698301,lending
2018-11-27,164500271,1510701.3591698043,lending
2018-11-26,172536372,1478714.1926636954,lending
2018-11-25,159747095,1416951.3482348768,lending
2018-11-24,172770185,1400422.995866094,lending
2018-11-23,175418068,1405255.6917407676,lending
2018-11-22,186053794,1363031.4578754578,lending
2018-11-21,173132490,1324250.3441945845,lending
2018-11-20,184390168,1244030.2793145326,lending
2018-11-19,207334620,1167753.4215713881,lending
2018-11-18,203354934,1167230.7082998506,lending
2018-11-17,202926414,1160640.6657515445,lending
2018-11-16,203150642,1118979.0250619664,lending
2018-11-15,193812474,1060707.497810858,lending
2018-11-14,214681098,1039970.4403429733,lending
2018-11-13,216834660,1028578.625302405,lending
2018-11-12,216280077,1021634.752007558,lending
2018-11-11,216801762,1023132.4303916942,lending
2018-11-10,212180070,1013324.752853527,lending
2018-11-09,213613372,1010996.1285437078,lending
2018-11-08,217779565,998805.563199413,lending
2018-11-07,219228278,998534.6299248462,lending
2018-11-06,203934878,972507.7634716262,lending
2018-11-05,205087731,970553.8355969901,lending
2018-11-04,193598687,970565.4333985059,lending
2018-11-03,194876412,969437.9265744702,lending
2018-11-02,192304119,967665.269461078,lending
2018-11-01,191076340,965763.6593378823,lending
2018-10-31,189250138,964479.3497095096,lending
2018-10-30,188424394,962970.2764859203,lending
2018-10-29,194926946,956790.5855789526,lending
2018-10-28,193186521,952643.2319147888,lending
2018-10-27,193387694,950915.5430987853,lending
2018-10-26,190856058,948447.3388659742,lending
2018-10-25,191989498,946087.3108953827,lending
2018-10-24,191112523,938205.8075601375,lending
2018-10-23,184292544,905169.6660117878,lending
2018-10-22,184656108,901773.24803438,lending
2018-10-21,184892437,901562.4975619271,lending
2018-10-20,182823881,901231.7903973183,lending
2018-10-19,182072653,899168.6157341104,lending
2018-10-18,186110283,896484.985549133,lending
2018-10-17,187427791,891579.2550661211,lending
2018-10-16,187661804,890236.2618595825,lending
2018-10-15,171306949,878542.2278065542,lending
2018-10-14,174952084,877172.6447731261,lending
2018-10-13,171798900,876659.1825279379,lending
2018-10-12,163275930,860116.5779908339,lending
2018-10-11,189031781,839171.5395542929,lending
2018-10-10,190633708,837987.1994373379,lending
2018-10-09,191810902,836396.9040247677,lending
2018-10-08,188024164,833255.7677819633,lending
2018-10-07,185839057,827348.6644110051,lending
2018-10-06,188444921,826875.4760860027,lending
2018-10-05,182295316,822038.7626262626,lending
2018-10-04,180222096,819303.0686002636,lending
2018-10-03,184018305,816335.3074261378,lending
2018-10-02,188099869,814637.8042442615,lending
2018-10-01,189357900,814092.4333619948,lending
2018-09-30,188379383,814367.0370050148,lending
2018-09-29,180181120,813238.4907022928,lending
