time,tvlusd,tvleth,dai,token
2019-23,15659238,59692.89825791943,1043729.442178,uniswap
2019-23,14545525,59417.99428104575,1013835.075334,uniswap
2019-23,14672397,59402.41700404858,1028029.955119,uniswap
2019-23,14054111,60695.79356510473,1024773.37617,uniswap
2019-23,14433951,59233.21979645437,1020223.775665,uniswap
2019-22,14605181,58580.061768008985,986942.814685,uniswap
2019-22,13823911,55577.98013910666,986066.416534,uniswap
2019-22,13461802,54693.869093568435,988798.324809,uniswap
2019-22,13053153,54113.062764281574,954384.93521,uniswap
2019-22,13644543,54495.33908459143,966037.375117,uniswap
2019-22,14825486,55107.185072296765,947527.896435,uniswap
2019-22,14755664,55780.682720296376,913489.015104,uniswap
2019-21,15593723,58244.21245284428,907156.133345,uniswap
2019-21,14022063,55031.64442700157,873819.8032430002,uniswap
2019-21,14845028,55138.83296809419,881051.280019,uniswap
2019-21,15592878,57502.22369731165,837918.656039,uniswap
2019-21,15616670,57528.438812348046,838500.979891,uniswap
2019-21,15387952,57680.305870005264,804160.40447,uniswap
2019-21,14622396,58351.87357835508,827719.050204,uniswap
2019-20,14387711,57707.80924113589,836554.36737,uniswap
2019-20,14308289,58365.44564552316,828792.193254,uniswap
2019-20,13814834,56673.91696750902,822162.456116,uniswap
